x,y
-2.738063885802881,-4.502955438383388
-2.7380715130392823,-4.503005812991561
-2.7381654057369196,-4.501974643391247
-2.7381657744607497,-4.501973672717003
-2.738166469851106,-4.50197322025686
-2.738265165082979,-4.500942746095075
-2.7383680733787563,-4.499891416188176
-2.73836661575856,-4.4998701279549795
-2.738470861170087,-4.498840038036321
-2.738576175977486,-4.4977891041360385
-2.738683836596243,-4.496738434717868
-2.7387938204518876,-4.4956880370411785
-2.7387926509144696,-4.495666989544719
-2.7388998887687803,-4.494637649755532
-2.739005965303361,-4.4935869244678965
-2.739109508306133,-4.492535945134253
-2.7391112865922977,-4.492514839270227
-2.739213158044848,-4.491484969751029
-2.739214013670096,-4.491463798956873
-2.739314708977636,-4.490433573674455
-2.7394159432037837,-4.489382402080758
-2.7395154636466033,-4.488331071535755
-2.739617452105505,-4.487279980085791
-2.7397219041773933,-4.486229132559236
-2.7398287764393787,-4.485178530270272
-2.739827378725559,-4.485157507499286
-2.739931711012664,-4.484127955231596
-2.7400348772158707,-4.483076995569247
-2.740136245708629,-4.48202585644839
-2.74024006322931,-4.480974956027001
-2.7403463292210657,-4.479924300010936
-2.740455003237161,-4.4788738903260885
-2.7404575510284817,-4.478852910961229
-2.740570608512559,-4.477803158380413
-2.740683256786499,-4.476753197567626
-2.7407933820047914,-4.475702957074561
-2.7409010185044194,-4.474652453264629
-2.7410065634706964,-4.47360166493343
-2.7410063102658064,-4.473601340395484
-2.7410057500115714,-4.473601338392009
-2.741107213723625,-4.4725715254034615
-2.741208326672357,-4.471520400292638
-2.7413112357630185,-4.470469423652287
-2.741411740199573,-4.469418210278679
-2.741510529740538,-4.468366851513562
-2.741611138281225,-4.467315650077633
-2.7416119510180326,-4.467294497991062
-2.7416113736599863,-4.46729446109598
-2.7417052866230667,-4.466242833430091
-2.741706089094666,-4.466221698983125
-2.7417958698496148,-4.465190784237823
-2.741885024794458,-4.464138560332955
-2.7419766754330923,-4.463086536121821
-2.741975085218782,-4.463065428968292
-2.74197491613373,-4.463065429672536
-2.741975050435775,-4.463065382045852
-2.7419754738210433,-4.463065450202105
-2.742064874993204,-4.462034510616293
-2.742153350199291,-4.460982140046927
-2.742154128043383,-4.460961001885978
-2.742241750761749,-4.4599296882308845
-2.7422402146743012,-4.459908580137873
-2.7422400213285267,-4.459908574429055
-2.7422401388372393,-4.45990852202196
-2.742323258565665,-4.458877051330499
-2.7424102861424444,-4.457824633869549
-2.742499729737292,-4.456772407028079
-2.742590840480615,-4.45572034305975
-2.742680113281612,-4.454668109508829
