x,y
-2.7384122646271676,-4.501706136065954
-2.7386645202175437,-4.501127439407407
-2.739079899558529,-4.500149756095759
-2.739498013074326,-4.499174185228449
-2.7399159726645856,-4.4981992132588795
-2.739925760746668,-4.498178264784487
-2.7403418660647345,-4.497210922688675
-2.7403491552466743,-4.49718913760116
-2.740760352725243,-4.496222665371379
-2.7407678621880183,-4.496201758137538
-2.7411785322173543,-4.495237138870348
-2.741593917976707,-4.494265248890527
-2.742006992064077,-4.493292564244066
-2.7420070752647976,-4.493291607296624
-2.742410016314449,-4.492337695875313
-2.742818290025668,-4.491363394696709
-2.743224336151211,-4.49038823120176
-2.7436281799074873,-4.489412218678428
-2.744029842496688,-4.488435359173343
-2.744429340644028,-4.487457654866874
-2.7448266873816127,-4.486479108302521
-2.7452218927629537,-4.48549972233777
-2.7452281039832735,-4.485479518666468
-2.745611574261704,-4.484518103785887
-2.7456178485676275,-4.484497930114373
-2.745996769898168,-4.483534759987484
-2.746003049887252,-4.483514586790428
-2.746377407687711,-4.482549663051305
-2.7467566697209738,-4.481564066687622
-2.7471337548132704,-4.480577632156216
-2.747140498187557,-4.480558064324181
-2.747518138073743,-4.47957206688706
-2.747895663244773,-4.478585836610679
-2.748270999632055,-4.477598766962102
-2.7486441408136257,-4.476610866268552
-2.7490151011078354,-4.475622145709765
-2.749384537938066,-4.474632894458116
-2.7497557778785686,-4.473644287187057
-2.7497626472503627,-4.473624814331382
-2.7501276295665336,-4.472656382468653
-2.750501757499541,-4.471668869923169
-2.7508736413292065,-4.4706804974697185
-2.7508806394718417,-4.47066105969181
-2.7512454886397415,-4.469692540111583
-2.751615040499581,-4.468703293483265
-2.7519823704191544,-4.467713209753946
-2.7523474962345746,-4.466722313474377
-2.75235403628958,-4.466702764730188
-2.752713068349397,-4.465732120347809
-2.753081165912265,-4.464742336394151
-2.753447040356377,-4.463751717708449
-2.7538113203949486,-4.462760538853403
-2.75417799751466,-4.461770240327247
-2.754546395758977,-4.460780575132914
-2.7549131592219793,-4.459790310940544
-2.7552822446418634,-4.458800906705826
-2.7556529899557436,-4.457812128122958
-2.7560214026808905,-4.456822473468367
-2.756028583505375,-4.456802856013842
-2.7563905964817397,-4.455833318751755
-2.7567622913543572,-4.454844892350849
-2.757135638372759,-4.453857084344072
-2.757135791986169,-4.453856797404202
-2.757500312256357,-4.452888210010866
-2.757874497973827,-4.451900732870957
-2.7582509649821585,-4.450914107870843
-2.758259081086212,-4.450894686250561
-2.7586327392192027,-4.449929549503761
-2.759015494535471,-4.448945365600697
-2.7590234380024223,-4.448925882887953
-2.7593992517891794,-4.447959664215963
-2.7597793317790313,-4.4469744219105625
-2.7601571073297864,-4.445988282003554
-2.7601635626773833,-4.445968233976737
-2.76052960163114,-4.445000169935698
-2.760535894342616,-4.444980052167914
-2.760897260486341,-4.444010236152902
-2.7609041017492526,-4.443990599351032
-2.761265373629298,-4.443020656748959
-2.7616313290117636,-4.442030059977898
-2.7619950711109102,-4.441038641321051
-2.762356963754559,-4.440046485825739
-2.7627186309379375,-4.439054338022804
-2.763078108702959,-4.4380613936025615
-2.7630838066998904,-4.438041082168914
-2.7634327464667754,-4.43706664316239
-2.7637904822655766,-4.436073075954564
-2.764146642448359,-4.435078950428072
-2.7645051799344396,-4.434085675626733
-2.764866080125109,-4.433093253484065
-2.7652286319717123,-4.432101440476844
-2.765588835866406,-4.431108767672779
-2.7659466966684265,-4.430115244044632
-2.7663029075461023,-4.429121143125898
-2.7666608295751316,-4.428127644701491
