x,y
-1.2115006410058669,-4.548821952289983
-1.2118898911571392,-4.547644930869361
-1.2122982533367366,-4.546695570742955
-1.2127158749789189,-4.545725012210428
-1.2131306377638613,-4.544753495612562
-1.2135430653609043,-4.543781080050473
-1.213550229978272,-4.543760970333914
-1.2139502561740336,-4.542806255791116
-1.2143557891808499,-4.541831065931122
-1.2147591375485582,-4.540854987924805
-1.215160318348038,-4.539878041446524
-1.2155593455249092,-4.538900233565341
-1.2155657701607248,-4.538880033841164
-1.2159529220291871,-4.537920151279429
-1.2163452233138126,-4.536939666033094
-1.2167353718569813,-4.535958320095452
-1.2167415886474566,-4.535938099581205
-1.2171200313644839,-4.534974781145495
-1.2175034443308606,-4.53399080562629
-1.2178846994977974,-4.533005985949046
-1.2182638040514222,-4.532020341718907
-1.2186407643651889,-4.5310338800328855
-1.2190155852795423,-4.530046607192495
-1.2193882703365106,-4.529058529115421
-1.219758822035651,-4.528069651429246
-1.22012724204336,-4.5270799795336325
-1.2204935313609953,-4.526089518648924
-1.2208576904596928,-4.5250982738545815
-1.2212197193884162,-4.5241062501196065
-1.2215796178605156,-4.523113452326583
-1.2219373853230409,-4.522119885290697
-1.222293021012226,-4.5211255537747554
-1.2226465239978836,-4.520130462501043
-1.222997893218918,-4.519134616160679
-1.2233471275117198,-4.518138019420991
-1.2236942256328647,-4.517140676931324
-1.2236992515122387,-4.517120174736874
-1.2240356282920153,-4.516141380380553
-1.2243759875638385,-4.515141718911474
-1.224714176162856,-4.514141310561966
-1.2250501978263206,-4.513140173997715
-1.2253840558125924,-4.512138315518738
-1.2257157525034992,-4.511135740808234
-1.226045289514515,-4.5101324553095905
-1.2263726678429858,-4.509128464289182
-1.2266978879914174,-4.508123772874269
-1.2267024846010997,-4.508103155999923
-1.227017382595156,-4.507117255057085
-1.2273358029496668,-4.506110389769754
-1.227652034409052,-4.505102824717036
-1.2279660816458422,-4.504094578614367
-1.2282779484726856,-4.503085657791211
-1.2285876377252474,-4.5020760679562875
-1.2288951513984208,-4.501065814577184
-1.2292004908101248,-4.500054902943894
-1.2295036567367768,-4.4990433382071435
-1.2298046495227668,-4.498031125408301
-1.2301034691686752,-4.49701826950315
-1.230107487386378,-4.496997518299316
-1.2303965101157246,-4.4960037350069575
-1.2306884803117235,-4.494988884894661
-1.2309782451675824,-4.493973392744646
-1.231265809642612,-4.492957277101285
-1.2315511775449965,-4.491940544153715
-1.2318343517240662,-4.490923199504172
-1.232115334209742,-4.489905248542282
-1.2323941263725005,-4.488886696502929
-1.2326707290554233,-4.487867548499941
-1.2326742901384788,-4.4878467001500395
-1.2329415220157767,-4.486846848833663
-1.23321122775335,-4.485825855875025
-1.2334787135598593,-4.4848042690807794
-1.2337439850428302,-4.483782106933061
-1.2340070463349437,-4.482759375572022
-1.234267900558463,-4.481736080563819
-1.234526549980704,-4.4807122272735995
-1.2347829961815018,-4.479687820921245
-1.2350372401909946,-4.478662866613263
-1.2352892826008983,-4.477637369367484
-1.2355391236541424,-4.476611334132631
-1.2357867633169761,-4.475584765803806
-1.2360322013368925,-4.47455766923472
-1.2362754372890994,-4.473530049247332
-1.2365164706137521,-4.472501910639418
-1.2367553006457441,-4.47147325819052
-1.2369919266385132,-4.47044409666658
-1.2372263477830385,-4.469414430823571
-1.2374585632229804,-4.468384265410306
-1.2376885720667303,-4.467353605170627
-1.2379163733969882,-4.466322454845089
-1.2381419662783637,-4.46529081917226
-1.2383653497634006,-4.464258702889715
-1.2385865228973476,-4.463226110734797
-1.2385888247081531,-4.463205055260561
-1.2388017839829637,-4.462192276660832
-1.2390159855405032,-4.461158216216814
-1.2392279416454552,-4.460123682956192
-1.2394376582633426,-4.459088694955005
-1.2396451393262478,-4.4580532580520265
-1.2396472774076805,-4.458032173435853
-1.2398467347394466,-4.457016663862636
-1.2400471886058753,-4.455979847090254
-1.2402453833077902,-4.454942586574211
-1.240441326629723,-4.453904900515636
-1.2406350238501165,-4.4528667948595135
-1.240826479051715,-4.451828275024001
-1.2410156953311877,-4.450789346267014
-1.2412026749935572,-4.449750013734339
-1.2413874197108585,-4.4487102824851394
-1.2415699306501624,-4.447670157511457
-1.2417502085766754,-4.446629643753536
-1.2419282539366476,-4.445588746111876
-1.2421040669239536,-4.444547469456658
-1.2422776475334905,-4.443505818635118
-1.2424489956039477,-4.442463798477284
-1.2426181108520136,-4.441421413800429
-1.2427849928997017,-4.440378669412507
-1.2429496412961498,-4.439335570114814
-1.2431120555349853,-4.4382921207040145
-1.2432722350681396,-4.437248325973697
-1.2434301793168254,-4.436204190715553
-1.2435858876802448,-4.435159719720264
-1.2437393595424884,-4.4341149177781745
-1.2438905942779936,-4.433069789679783
-1.2440395912558564,-4.43202434021611
-1.2441863498432326,-4.430978574178962
-1.2443308694080177,-4.429932496361125
-1.2444731493209535,-4.42888611155649
-1.2446131889572822,-4.427839424560149
-1.2447509876980434,-4.4267924401684535
-1.2448865449310884,-4.425745163179041
-1.2450198600518758,-4.424697598390856
-1.2451509324640877,-4.423649750604157
-1.2452797615801123,-4.422601624620507
-1.2454063468214192,-4.421553225242761
-1.2455306876188492,-4.420504557275052
-1.2456527834128401,-4.419455625522772
-1.2457726336536004,-4.418406434792548
-1.2458902378012449,-4.417356989892219
-1.2460055953258977,-4.416307295630814
-1.2461187057077723,-4.415257356818529
-1.2462295684372333,-4.414207178266695
-1.2463381830148443,-4.413156764787765
-1.2463380690150883,-4.413135494425668
-1.2464407696581867,-4.412105745782614
-1.2465422947839682,-4.411054623635563
-1.246641537038952,-4.410003273366924
-1.246738504327804,-4.408951712330873
-1.2468332011717957,-4.407899945908022
-1.246925631117022,-4.406847979079478
-1.2470157969250275,-4.405795816769188
-1.24710370072815,-4.404743463870953
-1.2471893441555464,-4.403690925256938
-1.2472727284349634,-4.402638205783565
-1.2473538544747884,-4.401585310295982
-1.2474327229301063,-4.400532243631436
-1.247509334255807,-4.399479010621816
-1.247583688749225,-4.39842561609554
-1.247655786584328,-4.397372064878941
-1.2477256278390914,-4.396318361797269
-1.247793212517387,-4.395264511675413
-1.2478585405664648,-4.394210519338392
-1.2479216118908918,-4.3931563896116925
-1.2479824263636536,-4.392102127321482
-1.2480409838349833,-4.391047737294738
-1.2480972841393738,-4.38999322435931
-1.2481513271011384,-4.388938593343947
-1.2482031125388147,-4.387883849078275
-1.248252640268646,-4.386828996392781
-1.2482999101073333,-4.385774040118758
-1.2483449218742015,-4.384718985088262
-1.2483876753929066,-4.383663836134055
-1.2484281704927762,-4.382608598089549
-1.2484664070098634,-4.381553275788752
-1.2484649729308943,-4.3815319976319715
-1.2484986188097795,-4.380497745631688
-1.2485297335198995,-4.37944218964027
-1.2485592554143787,-4.378386617583
-1.2485907119083826,-4.377331068842454
-1.2486198494234644,-4.376275453664815
-1.248646639947561,-4.375219776194331
-1.2486711006359197,-4.374164042217544
-1.2486932454625048,-4.373108257254104
-1.2487130856612652,-4.372052426646688
-1.2487306302496433,-4.3709965556038215
-1.2487458864564516,-4.369940649232499
-1.2487588586289298,-4.368884712563244
-1.2487695528471736,-4.36782875056948
-1.2487786600155486,-4.36677281613641
-1.248789739309525,-4.3657168638666
-1.2487984983780356,-4.364660888693119
-1.2488049180029446,-4.36360489549156
-1.2488090138588996,-4.362548889886945
-1.248810798683634,-4.361492877269903
-1.2488102827335774,-4.360436862881956
-1.2488074742576143,-4.359380851852617
-1.2488023798838623,-4.358324849227391
-1.248795004934094,-4.3572688599892535
-1.2487853536789217,-4.356212889075044
-1.248773429544595,-4.355156941387913
-1.2487720182461202,-4.3551357240268045
-1.2487554996470402,-4.354101073129966
-1.2487364251486979,-4.353045230783411
-1.248715052831435,-4.351989422452934
-1.2486913911347344,-4.350933664498257
-1.2486654474805574,-4.349877961744083
-1.2486372266215329,-4.3488223187272395
-1.248606732380894,-4.347766740016482
-1.248573967839702,-4.346711230222293
-1.2485389354864858,-4.3456557939913765
-1.2485016373377524,-4.344600436001164
-1.2484620750349475,-4.343545160955019
-1.2484202499223527,-4.342489973578124
-1.2483761631095873,-4.341434878613949
-1.2483298155216862,-4.340379880821223
-1.2482812079391639,-4.339324984971367
-1.2482303410300284,-4.338270195846314
-1.2481772153753237,-4.3372155182366425
-1.2481218314894784,-4.3361609569400255
-1.248064189836499,-4.335106516759902
-1.248004290842831,-4.334052202504371
-1.2479421349075648,-4.332998018985257
-1.2478777224105186,-4.331943971017332
-1.2478110537186295,-4.330890063417659
-1.2477421291910031,-4.329836301005044
-1.2476716513215447,-4.3287826853708085
-1.2476031257156166,-4.327728902423127
-1.247532304349351,-4.326675269970113
-1.247459155566405,-4.325621795243144
-1.2473843953155166,-4.324568467982877
-1.2473115409832825,-4.323514977264243
-1.2472363542862472,-4.322461648534503
-1.247158811077455,-4.321408488939941
-1.247078931918259,-4.320355502740023
-1.2469967335559227,-4.319302694196434
-1.2469122295435537,-4.318250067626974
-1.2468254308511326,-4.317197627405844
-1.2467363463639212,-4.3161453779610826
-1.2466456847785956,-4.315093303124072
-1.2465576518662127,-4.314040995509474
-1.2464715132928088,-4.312988511557829
-1.2463836958482435,-4.3119361806714895
-1.2462983886372474,-4.310883637446617
-1.2462155797537096,-4.309830889738345
-1.2461352202316986,-4.3087779485859805
-1.2460565733208901,-4.307724891669872
-1.245975397603593,-4.306672020111558
-1.2458917082342265,-4.305619340181735
-1.2458062567361026,-4.304566810868172
-1.2457229400927494,-4.303514026702414
-1.2456400013429345,-4.3024613077502964
-1.2455595162349016,-4.301408390937111
-1.2454807672065842,-4.300355349282358
-1.2453995088264458,-4.299302490121162
-1.24531575263586,-4.298249820266594
-1.2452298855825945,-4.297197245798009
-1.245144425231475,-4.296144737672693
-1.2450614715901234,-4.295092019344912
-1.2449809944115613,-4.29403910112176
