x,y
-1.2110595164426268,-4.548768258935728
-1.211010225780287,-4.547538677194052
-1.2109506234431555,-4.546485914463071
-1.210892552067688,-4.5454310056860265
-1.2108367253975507,-4.544376013236347
-1.2108372399699747,-4.544375292336631
-1.2107816165617071,-4.543341621602258
-1.2107237577183885,-4.542286943519319
-1.2106645972663737,-4.541232390030283
-1.2106067944257073,-4.54017778860634
-1.2105465716589867,-4.5391233528684225
-1.2104839227440984,-4.538069083588549
-1.2104193140211483,-4.5370148920738655
-1.2103552150960306,-4.5359607898683105
-1.2103538779987608,-4.53593964781066
-1.210290729082994,-4.5349067241193
-1.2102290248723924,-4.5338524177567185
-1.2101673054263735,-4.532798126757046
-1.2101662460078868,-4.532777019241932
-1.2101020061757928,-4.531723156274318
-1.2100373466142837,-4.53066914861348
-1.2099702188270134,-4.529615284047182
-1.2099006463944082,-4.528561573335922
-1.20982901740322,-4.527507931625365
-1.2097574725343674,-4.526454299016469
-1.2096856598817753,-4.525400767612859
-1.2096114594305727,-4.5243473925760815
-1.2096121176939485,-4.524326344900289
-1.2096112706585256,-4.524326428312842
-1.209536006257937,-4.523294357290616
-1.2094572200277458,-4.522241292382009
-1.2093767813640928,-4.521188367662263
-1.2092981936091136,-4.520135282619126
-1.2092175851253855,-4.519082283073219
-1.2091370544998001,-4.5180292937352675
-1.2090566015774296,-4.516976311365884
-1.2090556891786346,-4.516955252014574
-1.2089792518214633,-4.515923288450606
-1.2089038206365406,-4.5148700080169535
-1.2088259441157578,-4.5138168869298765
-1.2087459612242761,-4.512763849786282
-1.2086656826455107,-4.511710920417459
-1.2086652369361264,-4.511710656984342
-1.2085844513827548,-4.510679034570043
-1.2085049819915268,-4.509625974612323
-1.2084251945224889,-4.508573017656042
-1.2083433010254834,-4.507520141288659
-1.208261797179783,-4.506467328712067
-1.2081820819752125,-4.505414367146377
-1.2080999249341655,-4.504361583656387
-1.2080153242849307,-4.503308986076103
-1.2080162688831644,-4.503287936993758
-1.2079307722132269,-4.502256465985357
-1.2078440432926019,-4.501203961698004
-1.2077577701500761,-4.500151513644271
-1.2076733360865881,-4.4990988990929575
-1.2075868440933604,-4.498046377927571
-1.2075004023279816,-4.496993866508619
-1.2075001668353047,-4.496993603703716
-1.207414626503673,-4.495962370094481
-1.2073252514098631,-4.4949101865473695
-1.2072341813051573,-4.493858150621594
-1.2071456432292909,-4.4928058880348845
-1.2071440326645368,-4.4927848286316685
-1.2070552072774894,-4.491732763362929
-1.2069663301636213,-4.490680451044505
-1.206877099290127,-4.48962825359896
-1.2067861156057154,-4.488576205433806
-1.2066975967304032,-4.487523938113685
-1.2066115401488033,-4.486471459230893
-1.206527904306366,-4.485418779735286
-1.2064463051407188,-4.484365869195093
-1.2063649651457622,-4.483313022480604
-1.2062859835862136,-4.482259989799817
-1.206208661371545,-4.481206852320213
-1.2062104020529172,-4.48118568459372
-1.206133260348873,-4.480132698394216
-1.2060560654561232,-4.47907946461909
-1.206055595858329,-4.479058326138273
-1.2059808230324067,-4.478005180287468
-1.2059060249276723,-4.476951782654932
-1.2058315647865967,-4.475898445291216
-1.2057595395293887,-4.474844927418925
-1.2056899333865085,-4.4737912382520415
-1.2056223628496703,-4.4727373427938915
-1.2055550494623124,-4.4716835128782915
-1.2054900951336813,-4.470629527000434
-1.2054267991811913,-4.4695754573417705
-1.2053609295550698,-4.468521533665542
-1.205293210512234,-4.467467718546389
-1.2052279112886057,-4.466413745146913
-1.205164690332247,-4.465359570743958
-1.2051017570548663,-4.464305465022674
-1.2050408608683512,-4.463251163215918
-1.204980238221663,-4.462196929506113
-1.2049219907126603,-4.461142553474855
-1.2048657663987972,-4.460087993557242
-1.2048097831487041,-4.459033502517078
-1.2048095422154022,-4.459012414660555
-1.204753920361963,-4.457979104188747
-1.2046995978914317,-4.456924527292052
-1.2046434173252707,-4.4558700185756575
-1.204588903094806,-4.454815434171423
-1.2045322045171565,-4.4537608823632375
-1.204475457309465,-4.452706348206235
-1.2044183405597824,-4.451651923622308
-1.204358747996949,-4.450597625086577
-1.2042970446404244,-4.449543371104635
-1.2042350464652367,-4.4484892165437975
-1.2041713489991934,-4.44743517339532
-1.2041101720101097,-4.446380969920464
-1.2040515029109347,-4.445326614889191
-1.2039952918741352,-4.444272119153285
-1.2039407997751475,-4.443217542792461
-1.2038841189096123,-4.442162996708558
-1.2038277413504745,-4.441108523668183
-1.203773095214416,-4.4400539603388545
-1.2037162907578363,-4.438999426898766
-1.2036594600456092,-4.437944907370478
-1.2036026238598658,-4.436890398113486
-1.203545783445612,-4.435835897062787
-1.203488939733587,-4.4347814025723284
-1.2034320934548428,-4.433726913326142
-1.2033749000975784,-4.432672523602628
-1.2033155871614931,-4.431618162308615
-1.2032562989298026,-4.430563805322463
-1.2031974005359285,-4.429509512266373
