x,y
-1.2100306380135724,-4.5484797546892555
-1.2097110508552422,-4.547791256626394
-1.209265123703686,-4.546825948963105
-1.208820952763779,-4.545861109155248
-1.2083774071592137,-4.544897456552332
-1.2079343382053844,-4.543934647145495
-1.2074939152267519,-4.542971300116809
-1.2070560622498323,-4.54200748814383
-1.2066206807464461,-4.541043134252142
-1.2061876911509086,-4.540078173328571
-1.206187363271469,-4.540076588471993
-1.205764870831543,-4.5391306338378445
-1.205760698356991,-4.539121468398879
-1.2053359200988343,-4.538169632026512
-1.20532843484007,-4.538149401994159
-1.204905323511138,-4.537190922163038
-1.2044856869256246,-4.536245050077004
-1.2040593716987387,-4.5352789693985525
-1.2036311218818305,-4.534313642591935
-1.2032028632596745,-4.533348331500002
-1.202774994588441,-4.532382942220602
-1.2023486800518657,-4.531416854072842
-1.2019207803492824,-4.530451461084995
-1.2014944406434314,-4.529485369978089
-1.2010665068167443,-4.528519982011473
-1.200640811021679,-4.527553597519234
-1.2002173578341884,-4.526586221887032
-1.1997954666917194,-4.52561817507536
-1.1993718975123049,-4.524650849077645
-1.1989505251736527,-4.523682560259416
-1.1985307206399036,-4.522713603598951
-1.1981092284460815,-4.52174536786531
-1.197689291648243,-4.520776463890222
-1.1972676934638666,-4.519808275568841
-1.1968476719637513,-4.518839405456551
-1.1964260061518248,-4.517871247455457
-1.1960065727358902,-4.5169021164784375
-1.1955887391475855,-4.515932303095051
-1.1951692349072314,-4.514963204157354
-1.1947519477839945,-4.5139931453611455
-1.1947446691659045,-4.513973392306168
-1.194339856053147,-4.513020902955243
-1.1939294851134963,-4.5120478919195195
-1.193520955975921,-4.511074022245564
-1.1931126808703114,-4.510100140278419
-1.1927065763822136,-4.50912534787851
-1.1923020054942628,-4.508149940890139
-1.1918950440408493,-4.507175519088855
-1.1918876249646941,-4.507155860345528
-1.191485605938694,-4.506194416208492
-1.1914772046900197,-4.506175164817555
-1.1910658268813534,-4.5052027784418405
-1.190654722011919,-4.504230095851906
-1.190647256083761,-4.504210435062789
-1.1902404752075513,-4.503236124678526
-1.190232351813736,-4.503216768805648
-1.1898232669086626,-4.502243428619786
-1.1894137542345558,-4.501270079420276
-1.1890026218152148,-4.500297411558637
-1.1889951150396014,-4.500277778757072
-1.1885927358133763,-4.499315851436604
-1.188183766875389,-4.498342264276277
-1.1877770735456576,-4.497367711417148
-1.187769870285432,-4.4973479482497
-1.1877703733271583,-4.497347756656243
-1.1877702191811832,-4.497347847114727
-1.1877706978549656,-4.497347668950835
-1.1873775930339887,-4.496390292423108
-1.1869742452471952,-4.495414334519774
-1.186569296882877,-4.494439046634703
-1.1861659980372101,-4.493463068077566
-1.1861656417463984,-4.4934628627463855
-1.185768670617336,-4.49250711021226
-1.1857613009441337,-4.492487423967901
-1.1857616539678681,-4.492487296511923
-1.185761372970225,-4.49248743344199
-1.1853684702909582,-4.491529986494848
-1.1849659683669476,-4.490553692539143
-1.1845650845109759,-4.489576718494019
-1.1841619402448722,-4.488600675384476
-1.1841534665371731,-4.488581422512802
-1.1837536535121878,-4.487626810708167
-1.1837449706337513,-4.487607640289557
-1.1833330117136311,-4.4866354900996095
-1.1829210099330167,-4.485663091522892
-1.1829124781958518,-4.485643882729669
-1.1825059957449864,-4.484692126185058
-1.1820896838927097,-4.483721666317087
-1.18208191469608,-4.48370214772853
-1.181673946402653,-4.482741100538088
-1.18167356127171,-4.482740915462482
-1.1816736654687938,-4.482740914164361
-1.1812690348588737,-4.481788351698889
-1.180854008163215,-4.480817313170214
-1.180845117126573,-4.480798234034842
-1.1804292492097983,-4.479836045673458
-1.180012212902564,-4.47886586459449
-1.1800118075250878,-4.478865683337538
-1.1800112752316005,-4.478865943983674
-1.1800108094226252,-4.478866176303329
-1.1800106545737854,-4.478866185596033
-1.1795963126940372,-4.477917804724438
-1.1791755926427372,-4.476949235481471
-1.1787532752987933,-4.475981352598913
-1.1783325516560117,-4.475012774784119
-1.1779102264211456,-4.4740448985859596
-1.1774895023223755,-4.473076323854981
-1.1774815877170257,-4.473056879241765
-1.1770645990572626,-4.4720978212533495
-1.1770558367482158,-4.472078721435144
-1.1770553253217675,-4.47207895090034
-1.1766369798145937,-4.4711320764028155
-1.1762128341468752,-4.470164984319573
-1.1757902934666573,-4.469197186612098
-1.1753654677405518,-4.468230388581642
-1.1749386569247435,-4.467264388680488
-1.1749299279247734,-4.4672452959401125
-1.174930141100069,-4.467245233441295
-1.1745110469894933,-4.466298910678183
-1.1740813196264475,-4.465334288767607
-1.17407288626098,-4.46531506283624
-1.1740724778151392,-4.465315170686661
-1.1736519964848242,-4.464369524484465
-1.1732250411724126,-4.463403681782016
-1.1727958583272333,-4.46243881206148
-1.1727868667562364,-4.462419825476644
-1.1727869072159485,-4.462419831447752
-1.172786342937926,-4.462420100127987
-1.1723619190355592,-4.46147594123413
-1.172359575136568,-4.461470820459036
-1.1723593479529757,-4.461470930516538
-1.1719325510374203,-4.4605280749975496
-1.1714948513052281,-4.4595670294706595
-1.1714943712543497,-4.459566879993224
-1.1710549111624422,-4.45860687267872
-1.170615104879861,-4.457646822576855
-1.170173763852006,-4.456687486853765
-1.1701647893949165,-4.45666850003616
-1.169731405579651,-4.4557286647480705
-1.1692870028293465,-4.454770720048569
-1.168840398037615,-4.453813786483102
-1.1683916303230695,-4.452857865284445
-1.1683819936774325,-4.452839187789461
-1.167929964345715,-4.45188600965212
-1.1674792358873,-4.450931018045266
-1.1670269954500037,-4.449976755289389
-1.166576387067279,-4.449021708934198
-1.1661242395521567,-4.448067404103497
-1.1661151220469925,-4.448048473940506
-1.1661148390921314,-4.4480486260804915
-1.1656695589347823,-4.447114092046707
-1.1656692186298887,-4.4471131236666785
-1.1652243224468462,-4.446178401347052
-1.1647723276114892,-4.445224015261223
-1.1647639519476347,-4.44520473207118
-1.1643122903462348,-4.444250382009016
-1.163860237576473,-4.4432960294890265
-1.1638599584080727,-4.443295810153976
-1.1638595435269599,-4.443296049197126
-1.1634128253825389,-4.442362190632425
-1.1634124999641875,-4.442361422144549
-1.1629661941923197,-4.441427363641054
-1.1625127642342619,-4.440473665900379
-1.1620570695357795,-4.439521032698292
-1.1615991237395327,-4.438569477653508
-1.1615896086715047,-4.43855077431027
-1.161136179245076,-4.437620392618848
-1.1606714178948505,-4.4366721469427555
-1.160205156146449,-4.435724655733114
-1.1601955360377962,-4.435705968111427
-1.159737813120299,-4.4347777185503
-1.159268898560265,-4.433831441887364
-1.1592591353234145,-4.433812825636532
-1.158796985803109,-4.432886789111068
-1.1583239114502113,-4.43194269195355
-1.157853090006097,-4.430997452534911
-1.1573845195658403,-4.430051092091905
-1.1569175273909293,-4.429103959412529
-1.1569174274239944,-4.429103653028038
-1.1564572906720327,-4.428176636488362
-1.1559855873094975,-4.42723184980189
-1.1555116936587844,-4.426288143003419
-1.155511073588576,-4.42628810329113
-1.1550443099220222,-4.425364363482319
-1.1545659954992362,-4.424422902878912
-1.1540855656093019,-4.4234825043422985
-1.1536030495804583,-4.422543172920097
-1.153119108271099,-4.421604613541136
-1.1531089688433558,-4.4215861998495
-1.153108377354717,-4.421586521823868
-1.1526314953495673,-4.420667976155065
-1.1521427900477947,-4.419731847741969
-1.1516526048346503,-4.4187965103939035
-1.1511646850392032,-4.4178599848907965
-1.1506783869540556,-4.416922609436999
-1.1501905561186543,-4.415986040423031
-1.1497049236586208,-4.415048326454451
-1.149221488863365,-4.4141094746608625
-1.1487402165935774,-4.413169510471919
-1.1487310493016127,-4.41315081377532
-1.1482584047361897,-4.412230110261894
-1.1477738224606262,-4.41129185505954
-1.1472870019447086,-4.41035474392715
-1.1467979985849073,-4.409418768777157
-1.14630748416511,-4.408483608135915
-1.1462974582301397,-4.408465185330011
-1.145806806449468,-4.4075302941560235
-1.1453157658021493,-4.406595410739559
-1.145305577911364,-4.406577046041415
-1.1448198570059738,-4.405663141186107
-1.1443221027038164,-4.404731798618582
-1.1443122083291049,-4.404713325959287
-1.1438147635112723,-4.403782798899766
-1.1433157242839602,-4.4028521571954595
-1.1428183016309033,-4.401920625628986
-1.1428085565364405,-4.401902061077955
-1.142311434185273,-4.400971338340335
-1.142300936455956,-4.400953114512531
-1.1423003136712027,-4.400953450021948
-1.1422997618438837,-4.400953760357617
-1.1422992637523637,-4.400954041216077
-1.1418025525120907,-4.400045758170786
-1.1412983015359324,-4.399117906165563
-1.1407955865299515,-4.39818921842892
-1.1402906799933428,-4.397261720043296
-1.1397842213928708,-4.39633508097827
-1.139774459689159,-4.396317442337153
-1.1397748180090113,-4.396317260682073
-1.139279468592409,-4.395408493360082
-1.1387719526617084,-4.3944824231431765
-1.1382625675961016,-4.3935572942419165
-1.1377529668111164,-4.392632383178542
-1.1372418989079192,-4.391708303463672
-1.1367330459055869,-4.390782995461231
-1.136723624559836,-4.390766065059654
-1.1362241613895558,-4.38985961731221
-1.1357123125884188,-4.388935948787474
-1.135702457657329,-4.388917767686349
-1.13519083606391,-4.3879948807459055
-1.1346769638084502,-4.387072318616043
-1.134161001244277,-4.386150919724355
-1.1336429766546894,-4.385230680278964
-1.1336421505114331,-4.38523077737775
