x,y
-1.2116727987089384,-4.548327221588157
-1.2116563986195843,-4.548409679858815
-1.2116429915557005,-4.5473629940486875
-1.2116454731342785,-4.547337991286852
-1.211645362940785,-4.547334729727337
-1.2116302147186317,-4.546276310573864
-1.211614074343311,-4.545218306526565
-1.2115954162197258,-4.5441607505562045
-1.2115749059184795,-4.5431034669190495
-1.2115549517520818,-4.542046542903874
-1.2115551467588936,-4.542045337371482
-1.2115365094720143,-4.541010130572469
-1.2115161071782001,-4.539953768419422
-1.211497253494894,-4.538897483600964
-1.2114759420623842,-4.537841331482395
-1.2114752144222953,-4.537819827757604
-1.2114489896816076,-4.536785171282398
-1.211420877504083,-4.535729364564961
-1.2114211260140517,-4.535708074614902
-1.2113972694065316,-4.534673450418909
-1.2113707598830077,-4.533617671186881
-1.2113425762775556,-4.532561963351194
-1.2113169215838897,-4.531506203735398
-1.2112937817668492,-4.530450396239916
-1.2112731057018784,-4.5293945461899465
-1.2112548521534765,-4.528338658625977
-1.2112389880434828,-4.52728273841541
-1.2112254856010631,-4.526226790310843
-1.2112136296827625,-4.525170854244417
-1.211199169475813,-4.524114946329925
-1.2111821425187907,-4.523059073455822
-1.211181641979835,-4.523037912897166
-1.2111596054542244,-4.522003345172157
-1.2111348608832757,-4.520947620640846
-1.2111076980782631,-4.5198919450149
-1.211078859790464,-4.518836340350201
-1.2110781340637444,-4.518815176132514
-1.2110782719829316,-4.5188151920006785
-1.211051101747707,-4.517780752409042
-1.211021294628186,-4.516725153454461
-1.2109894295310566,-4.5156695399911255
-1.21095801228365,-4.514614018599436
-1.2109284306867094,-4.513558430723899
-1.210896440100778,-4.512502909724531
-1.2108627370466143,-4.511447458938901
-1.210830859151166,-4.510391936805743
-1.2107965799330067,-4.509336486930372
-1.210759888208388,-4.508281115671688
-1.2107215181614592,-4.507225827677764
-1.2106850055981677,-4.506170453831562
-1.2106840353457151,-4.506149302245097
-1.210684039008629,-4.5061493329243145
-1.2106840670331875,-4.506149367171528
-1.210683478436118,-4.506149404610814
-1.2106829801767425,-4.506149436986768
-1.2106429458845571,-4.505115403543191
-1.2106045663244787,-4.504060085000225
-1.2105637313902733,-4.5030048478186755
-1.210520789064344,-4.5019496281068
-1.2104782527679354,-4.500894492868556
-1.210437513965678,-4.49983927928761
-1.210436694326786,-4.499818141793152
-1.210436219613245,-4.499818180160799
-1.2104361010071714,-4.499818132434805
-1.2104363350718306,-4.499818162975489
-1.2103903359399457,-4.498784360039272
-1.2103427592091107,-4.497729435014529
-1.2102969539308155,-4.4966744134023955
-1.210249440115523,-4.49561947721925
-1.2102036946005381,-4.4945644586815074
-1.2101555121785652,-4.493509546608933
-1.2101048891282928,-4.492454747169742
-1.2100525697480737,-4.491400051499628
-1.2100027894011969,-4.490345227702836
-1.2099548280218262,-4.489290314753316
-1.209904422192794,-4.488235512298368
-1.2098515695139849,-4.4871808267979905
-1.209796308130944,-4.486126262780715
-1.2097386688637888,-4.485071824672504
-1.2096793788722462,-4.4840175068269215
-1.2096219662552603,-4.482963061127819
-1.2095621955408205,-4.481908744538307
-1.2095000475633428,-4.480854563689344
-1.2094362483169196,-4.47980050993523
-1.2094356210783657,-4.479779406726803
-1.2093756907838165,-4.478746262077099
-1.2093762718084766,-4.478725163249975
-1.2093161959938692,-4.477692004393243
-1.2092548367060039,-4.476637788900098
-1.2092535032809133,-4.4766166611470055
-1.2091922882157615,-4.475583658960527
-1.2091276315536554,-4.47452961783108
-1.209060570286398,-4.4734757179138525
