x,y
-4.2392875549391995,-1.4918616318677769
-4.239312634149777,-1.4919577644892725
-4.239219934934965,-1.4909254325688905
-4.239128122357526,-1.4898719513396925
-4.239036427509419,-1.488818950159049
-4.238945259907799,-1.4877659047463798
-4.238945196846973,-1.4877441079878626
-4.2388567503338574,-1.4867125339089533
-4.238770814019854,-1.4856596232042412
-4.238687392097319,-1.4846065806417235
-4.238606428048878,-1.4835534120968308
-4.238527879578898,-1.4825001137280818
-4.238528507312891,-1.482478660875953
-4.238453511876896,-1.4814462585220314
-4.238454615446322,-1.4814249329746227
-4.238381149921477,-1.4803926426641725
-4.238309723845084,-1.4793389759558138
-4.238239977324275,-1.4782852111184566
-4.238167706849279,-1.4772316253435414
-4.2380929268093075,-1.476178222336796
-4.238015688826627,-1.4751250032227556
-4.23801374983248,-1.4751039331613867
-4.237933623825271,-1.474072221245584
-4.237855049632142,-1.4730191303899698
-4.237778965557494,-1.4719658469037473
-4.23770461449211,-1.4709124518102006
-4.237628468272285,-1.469859183639425
-4.237554736182943,-1.4688057443443894
-4.237483426191371,-1.4677521383935894
-4.2374145052110705,-1.4666983737536914
-4.237347946552514,-1.4656444576638112
-4.237283028589205,-1.4645904659816253
-4.237282285406711,-1.464569363695354
-4.2372130435101445,-1.4635368656757812
-4.237211758516729,-1.4635157809059958
-4.2371373365739915,-1.4624836269476924
-4.2370591802324205,-1.4614305046536213
-4.236979302784143,-1.4603775196407947
-4.236901229517117,-1.4593243902768889
-4.236821458029592,-1.4582714023015864
-4.236744178085771,-1.4572182262961466
-4.236669382243928,-1.456164868828499
-4.236597024994757,-1.455111339633679
-4.236527069641905,-1.4540576473335705
-4.236458786935713,-1.4530038667140426
-4.236388642998153,-1.4519501922862252
-4.236320868863435,-1.450896361543751
-4.236255481411529,-1.4498423785715238
-4.2361924547162335,-1.4487882508260033
-4.236131767847099,-1.4477339851539563
-4.236073404067814,-1.4466795879349215
-4.2360166518263185,-1.4456251339666484
-4.235957983788,-1.4445707587845338
-4.2359016462017705,-1.443516255458382
-4.235847664231281,-1.4424616275562072
-4.235795320160776,-1.4414069435860437
-4.235740382101338,-1.4403523831225198
-4.2356835772535595,-1.439297912818563
-4.235628482787811,-1.4382433574578806
-4.235570893902295,-1.437188929859286
-4.235511518859517,-1.4361346067253824
-4.23545391733611,-1.435080179859005
-4.2353945726482065,-1.4340258541721134
-4.235337695766654,-1.4329713881815964
-4.235283284575195,-1.4319167882933113
-4.2352305989239944,-1.4308621124715504
-4.235176088990484,-1.4298075195403273
-4.235123983124864,-1.4287528024379956
-4.235074291780049,-1.4276979662738194
-4.235026983786483,-1.426643018716808
-4.234981335298216,-1.4255880212199912
-4.234933807899751,-1.424533087284288
-4.234887943270297,-1.4234780942217968
-4.23488891646521,-1.4234569066367841
-4.23484405626712,-1.4224230888979583
-4.234801502261704,-1.4213679407983457
-4.234761360607065,-1.420312686355462
-4.234762165064749,-1.4202914559062951
-4.234725877129937,-1.4192572763036586
-4.234687693445829,-1.4182019584385164
-4.234651907971819,-1.4171465457294514
-4.234618534539408,-1.4160910543799967
-4.23458754271558,-1.4150354912169905
-4.234558907895123,-1.4139798622932154
-4.2345326103469185,-1.412924173330844
-4.234508634272429,-1.4118684298136799
-4.234486967039898,-1.4108126370462701
-4.234466909071073,-1.4097568466732455
-4.2344449121679535,-1.4087010671665117
-4.234425239860268,-1.407645241234556
-4.2344072302326055,-1.406589410203177
-4.23438662370981,-1.4055336185646423
-4.234364156446448,-1.4044778579026729
-4.234364770863483,-1.404456651702619
-4.234346457388972,-1.4034220139306017
-4.2343261171097515,-1.4023662106217276
-4.23430822217978,-1.4013103500343351
-4.234292084198956,-1.4002544705732807
-4.234273428864355,-1.3991986286310962
-4.234252276750549,-1.3981428307669275
-4.234229377512524,-1.3970870830873425
-4.23420829587876,-1.3960312877906371
-4.234184781687487,-1.3949755409793494
-4.234183974229446,-1.3949543820319192
-4.23415643288421,-1.3939199597112268
-4.234131553746773,-1.392864252451596
-4.234108462621972,-1.3918084954360865
-4.23408360495029,-1.390752780420066
-4.234061195627249,-1.3896970089731584
-4.234061899898337,-1.3896758147082058
-4.234044412421803,-1.3886411657617281
-4.234029586512574,-1.3875852574448666
-4.234016455902473,-1.3865293364661961
-4.234016365532889,-1.3865081767835012
-4.233998080537018,-1.3854735501199842
-4.233977734156001,-1.384417738768513
-4.233959137483347,-1.3833618867841169
-4.233938062521197,-1.382306079885417
-4.233914523171518,-1.3812503242779972
-4.23388926621456,-1.3801946278773447
-4.23386653727829,-1.3791388700596678
-4.233845624465839,-1.3780830721539667
-4.233822954501684,-1.377027314628936
-4.2338027474785855,-1.3759715039791605
-4.2337843129123875,-1.3749156669960092
-4.233764069913733,-1.3738598591153095
-4.233746254795271,-1.3728040047470467
-4.233730874582611,-1.3717481095456887
-4.2337172067302635,-1.3706922072056504
-4.2337170826546,-1.370671056321485
-4.233699030705661,-1.369636420298059
-4.23368361988084,-1.3685805244529123
-4.233669923257814,-1.367524610808666
-4.233654364930055,-1.3664687124932136
-4.233641210128125,-1.365412781374285
-4.233630461144728,-1.3643568223665972
-4.2336220887414875,-1.3633008415144818
-4.233616069333768,-1.362244844517519
-4.233611695425165,-1.3611888671676047
-4.233605398130301,-1.3601328775487513
-4.233601458950303,-1.3590768756711826
-4.2335992015201285,-1.358020889857968
-4.233594360943043,-1.3569649053291672
-4.233587658308741,-1.355908926547099
-4.233582707739386,-1.3548529407738117
-4.233575261263131,-1.3537969646048766
-4.233566022634345,-1.3527410104235325
-4.233558592503063,-1.3516850348610836
-4.233549398630679,-1.35062907937653
-4.233542005071019,-1.3495731042291577
-4.233541477152502,-1.3495519385253865
-4.2335298792450144,-1.3485172228509712
-4.233520989897005,-1.347461257032883
-4.233513867362864,-1.3464052741794343
-4.233513922242533,-1.3464049521044106
-4.233504988647672,-1.3453702295224168
-4.233504870827193,-1.3453490843560092
-4.2334953832933495,-1.3443143575167693
-4.233483125045938,-1.3432584194840518
-4.2334690940955975,-1.342202504095875
-4.233456868341543,-1.3411465606607738
-4.233442892735893,-1.3400906482922728
-4.233431408015877,-1.3390347034886798
-4.233422399082843,-1.3379787322941075
-4.233415822688532,-1.3369227415493368
-4.233411643980671,-1.3358667375475881
-4.233409145573954,-1.3348107498810318
-4.233409118047766,-1.3347895982937414
-4.233402190721141,-1.3337548321946051
-4.2334029889400275,-1.3337336365762038
-4.23340038127793,-1.3326988508276192
-4.23340043987594,-1.3326985245475427
-4.233395014764796,-1.3316637597240517
-4.233386878106883,-1.3306077830126126
-4.233377000060465,-1.3295518261892174
-4.233369297891118,-1.3284957701221398
-4.233369586134812,-1.3284746131513607
-4.233364048037387,-1.3274398464927248
-4.233363767515986,-1.327439537339535
-4.233355565368274,-1.326404798213734
-4.233345408304856,-1.3253488639493165
-4.233337782426936,-1.324292891134582
-4.233332666136688,-1.3232368986526042
-4.233329314142925,-1.3221809049215878
-4.233323451992755,-1.3211249171999822
-4.233315790784115,-1.3200689469739952
-4.233309923225497,-1.319012960401752
-4.233302286908146,-1.317956990147222
-4.233296440966788,-1.3169010044726641
-4.233288820750883,-1.3158450342782453
-4.233283677355791,-1.314789045316661
-4.233280998437689,-1.3137330437888946
-4.2332818165962784,-1.3137118586918923
-4.2332832518567525,-1.3126770864700523
-4.233281928396101,-1.3116210845741398
-4.233281762336045,-1.3116207615901925
-4.2332786866179495,-1.3105860141440526
-4.233278342700209,-1.3095300196057373
-4.233279762045036,-1.3084740201303722
-4.233278669941963,-1.3074180153710755
-4.233275085505042,-1.3063620125681745
-4.233269747330322,-1.3053060314063374
-4.233266930963937,-1.3042500357926057
-4.233265925224019,-1.3031940355202933
-4.2332624416523155,-1.3021380363202917
-4.23325649267192,-1.301082044795973
-4.233255677084371,-1.3010608657358438
-4.233244859511335,-1.3000261338602819
-4.233231735278869,-1.2989701352401668
-4.2332190482346554,-1.29791422678544
-4.233208914283768,-1.296858283190811
-4.233200599047994,-1.2958023195357278
-4.2331898136608395,-1.294746373066074
-4.233176568926955,-1.2936904505520495
-4.233160904779062,-1.2926345582565726
-4.233143542354468,-1.2915787155220615
-4.233142893388308,-1.2915575452320487
-4.233124966909393,-1.2905229241464995
-4.233104353040539,-1.2894671153882367
-4.233082044237198,-1.2884113527759147
-4.233061581378089,-1.2873555368436513
-4.233039428948084,-1.2862997713018405
-4.23301909411103,-1.28524395851629
-4.232997041827285,-1.284188191366333
