x,y
-4.262356441393719,-4.498861601842667
-4.262672104013092,-4.497726563121089
-4.262675063294917,-4.497728621232052
-4.262981837753526,-4.496739737880669
-4.262988847000149,-4.496719263234002
-4.263297239190125,-4.495730882721053
-4.263302781194184,-4.495710252518031
-4.263611222290187,-4.4947220099332785
-4.2639269489997496,-4.493714042256677
-4.264240297115435,-4.492705369588022
-4.264552188539138,-4.491696282337729
-4.264866398257283,-4.490687949204622
-4.265182099666889,-4.489680126193285
-4.265496220450039,-4.488671823675283
-4.2658126433173775,-4.48766425856782
-4.266130624541882,-4.486657214674349
-4.26644620660892,-4.485649422864667
-4.2667593981268395,-4.484640890833689
-4.2667653810194315,-4.48462074968623
-4.266765432285864,-4.484620768073136
-4.267074855741382,-4.4836331706591785
-4.267387783309002,-4.482624567334591
-4.267698418617682,-4.481615248009388
-4.268006786272181,-4.480605237873681
-4.26801147929275,-4.4805846401979785
-4.268309582754509,-4.479593560592979
-4.268610926805987,-4.478581442875882
-4.268615428358007,-4.478560786013108
-4.268906664351786,-4.477567670634258
-4.268911134157777,-4.477547006522904
-4.268910245157052,-4.4775467417428425
-4.2689094666305385,-4.477546523117395
-4.268908780744514,-4.477546332513698
-4.269189265393559,-4.476550136725708
-4.269193708910172,-4.476529493647502
-4.269474921599716,-4.475511787509852
-4.269480265267413,-4.475491438975861
-4.269479665990169,-4.475491273956695
-4.269756427506909,-4.47449406109659
-4.270040412181443,-4.47347694668006
-4.270045944544862,-4.473456833254875
-4.270325327236953,-4.472460347481735
-4.270330346246621,-4.4724399251568245
-4.270610021458081,-4.471443495744812
-4.270896905656279,-4.470427194701935
-4.27118138504542,-4.469410206611064
-4.271463461120154,-4.4683925500577715
-4.271468738753755,-4.4683724350524265
-4.271468103629885,-4.468372260034451
-4.271467568647058,-4.468372124688828
-4.271740355512416,-4.4673737891505
-4.272015677918813,-4.466354283891099
-4.272288678248,-4.4653341456127835
-4.272559383141386,-4.464313399125165
-4.272827813742198,-4.463292055306578
-4.273093986805374,-4.462270123446077
-4.273357915504378,-4.4612476118385445
-4.273361392062214,-4.461226761211369
-4.27361609486915,-4.460223649873123
-4.273873014073625,-4.459199359471635
-4.274127687116619,-4.458174499008152
-4.274130997761999,-4.458153599764247
-4.2743766008409,-4.457148233445792
-4.27437995923486,-4.457127341695264
-4.274378997493987,-4.457127107417074
-4.274617836340322,-4.456120133734941
-4.274858571731024,-4.455091910620066
-4.275097707261734,-4.454063338936004
-4.275101302310945,-4.45404252636344
-4.275335526034879,-4.453034487921539
-4.275339799383409,-4.453013922678872
-4.275573852966971,-4.452005828844145
-4.2758105060281295,-4.450976681259756
-4.275814283836504,-4.45095590137834
-4.276046782779463,-4.4499474301974615
-4.276285545160659,-4.448918757741956
-4.2765226098526,-4.447889690442212
-4.27676207420264,-4.446861179525378
-4.277003248291608,-4.445833076884765
-4.277241990079815,-4.444804404415496
-4.277245821398554,-4.44478365175033
-4.277476141906507,-4.443774710825764
-4.277713402620443,-4.442745700689961
-4.277952377690631,-4.441717083866038
-4.2781896032160605,-4.4406880612917385
-4.278429194794797,-4.4396595866180055
-4.278670837119557,-4.438631519515226
-4.278912735741489,-4.437603604355442
-4.279156962968204,-4.436576235529523
-4.279403511063972,-4.435549417505906
-4.27965167027425,-4.4345230088803795
-4.279898002714669,-4.433496140459103
-4.280146633950545,-4.432469823618795
-4.280151435505715,-4.432449369353886
-4.280151619571578,-4.432449447070738
-4.280152038619053,-4.432449493619311
-4.280392797181356,-4.431443033769407
-4.280635433740252,-4.430415286658034
-4.280875650003248,-4.429386955873892
-4.28111417488391,-4.428358248350276
-4.2813551497746465,-4.427330107840365
-4.281597877588432,-4.426302377728013
-4.2818388891941686,-4.425274247288491
-4.282082292702809,-4.424246677346598
