x,y
-4.262084871096539,-4.498182061589125
-4.26235832488675,-4.498161622686912
-4.26265041502649,-4.4971418871290885
-4.262940277087712,-4.496121136453741
-4.26322782829373,-4.495100810383237
-4.263231613903762,-4.495077307672259
-4.263509727585924,-4.4940776410722405
-4.263790167761692,-4.493057559353728
-4.264068343360158,-4.49203723751917
-4.26434427012111,-4.491016620262253
-4.264617960495104,-4.48999565476318
-4.264889424402614,-4.488974298992265
-4.265158669621597,-4.487952519931026
-4.265425702163161,-4.486930291881379
-4.265690526592282,-4.485907595067484
-4.265953146297126,-4.484884414494865
-4.266213563713467,-4.483860739023766
-4.2664717805105,-4.482836560618865
-4.266727797743814,-4.481811873743215
-4.266981615980663,-4.480786674869512
-4.267233235402048,-4.479760962086505
-4.267482655885486,-4.478734734782299
-4.267729877071819,-4.477707993389704
-4.267974898418881,-4.476680739181561
-4.268217719244406,-4.475652974106264
-4.268458338760169,-4.474624700655631
-4.268696756099021,-4.473595921758726
-4.268699401861321,-4.473574904469191
-4.268929276918289,-4.472565792463183
-4.26916074929328,-4.471535443487988
-4.269389984530976,-4.4705045872487466
-4.2696169883081785,-4.469473241310664
-4.26984176446308,-4.46844141109781
-4.270064315904001,-4.467409101610903
-4.270284644759262,-4.466376317771601
-4.27050275253076,-4.465343064453927
-4.270718640220051,-4.464309346496551
-4.270932308430128,-4.463275168711789
-4.271143757447383,-4.46224053589258
-4.271352987307507,-4.461205452817889
-4.271559997848401,-4.4601699242568715
-4.271764788752606,-4.459133954972054
-4.271967359581259,-4.458097549721743
-4.2721677098012565,-4.4570607132618445
-4.272365838806928,-4.456023450347206
-4.272561745937323,-4.4549857657326095
-4.272755430489966,-4.453947664173487
-4.272946891731795,-4.452909150426424
-4.27313612890784,-4.451870229249512
-4.273323141248104,-4.450830905402578
-4.273507927973008,-4.4497911836473305
-4.27369048829769,-4.448751068747446
-4.273870821435397,-4.4477105654685944
-4.2740489266001624,-4.446669678578454
-4.274224803008903,-4.445628412846689
-4.274398449883068,-4.44458677304492
-4.274399727291641,-4.444565595756579
-4.274566126248839,-4.443544160285503
