x,y
-4.261965829541987,-4.498256883195001
-4.2622918808156625,-4.498217479931688
-4.262641655755764,-4.497217820541222
-4.262989291634582,-4.496214573865437
-4.263334676640139,-4.495211587870687
-4.263677829465789,-4.494208709208475
-4.2640187652127794,-4.493205844384496
-4.264357497043315,-4.492202896991695
-4.264694036190513,-4.491199773636867
-4.2650283919864265,-4.49019638938098
-4.265360571991845,-4.489192670084279
-4.265690582180895,-4.488188552852303
-4.2660184271455845,-4.487183985463182
-4.266344110299283,-4.48617892530966
-4.26666763400511,-4.4851733088463535
-4.26698899946482,-4.484167076254445
-4.267308206927066,-4.483160217657752
-4.267625256236315,-4.4821527260256016
-4.267940146918991,-4.481144596606057
-4.2682528782511655,-4.4801358264802635
-4.268563449314476,-4.4791264142040585
-4.268871859041907,-4.4781163595197775
-4.269178106254908,-4.477105663124606
-4.269482189693209,-4.476094326484397
-4.269784108038538,-4.475082351684033
-4.270083859933305,-4.474069741307146
-4.270381443995151,-4.4730564983394245
-4.270677519578984,-4.4720428653525826
-4.270975487245068,-4.4710297502856235
-4.271271247414524,-4.47001599057316
-4.271564767957406,-4.4690015814510495
-4.2718560608354625,-4.4679865315869405
-4.2721451356177225,-4.466970848838718
-4.272431999771538,-4.465954540409411
-4.272716659060165,-4.464937612978591
-4.272999117869046,-4.463920072808127
-4.273279379471703,-4.462901925827301
-4.273557446246042,-4.461883177701198
-4.273833319850028,-4.46086383388555
-4.274107001364132,-4.459843899670601
-4.274378491406666,-4.458823380216165
-4.274647790227016,-4.4578022805795445
-4.274914897780902,-4.456780605737761
-4.275179813791037,-4.45575836060519
-4.27544253779595,-4.454735550047548
-4.275703069189223,-4.453712178892945
-4.275961407250982,-4.45268825194061
-4.276217551173134,-4.451663773967766
-4.276471500079567,-4.450638749735035
-4.276723253042288,-4.449613183990668
-4.276972809094305,-4.448587081473871
-4.277220167239894,-4.447560446917381
-4.27746599295273,-4.446533489475138
-4.277713737679275,-4.445506953670567
-4.277717005620127,-4.445486081806778
-4.27795585628749,-4.444479101004002
-4.278196504481319,-4.443450874991912
-4.278434874789456,-4.442422107524118
-4.278670981613957,-4.441392819274732
-4.27890483593378,-4.440363018131692
-4.279136446411213,-4.439332711052976
-4.279365819801334,-4.438301904512524
-4.2795929613197154,-4.437270604613411
-4.279817874943091,-4.436238817165758
-4.280040563653166,-4.435206547748302
-4.280261029633954,-4.434173801757449
-4.28047994697935,-4.4331407703472925
-4.280482755613947,-4.433119830853839
-4.2804819679652315,-4.433119679351781
-4.280694563137422,-4.432106864768868
-4.280908385601506,-4.431072723029259
-4.281119886320593,-4.430038093270951
-4.28132908630887,-4.429002997444001
-4.28133151673328,-4.428981969484756
-4.2813308933920515,-4.42898177898192
-4.2815319617350225,-4.427966620589501
-4.281734108303386,-4.426930139485166
-4.2819339492766355,-4.425893199330539
-4.281936216770986,-4.425872149480054
-4.282128018779312,-4.424855179861874
-4.282320695567668,-4.423816887199989
-4.282511083174336,-4.422778162842826
-4.282699194990669,-4.421739026093248
-4.282885040728369,-4.420699483767769
-4.283068628013278,-4.4196595419633224
-4.283249962772669,-4.418619206465662
-4.283429731823791,-4.417578642376922
-4.283612106551,-4.4165385229931875
-4.283796364478273,-4.415498715244598
-4.283978275421329,-4.4144584919900565
-4.284157822993748,-4.413417856196735
-4.284335033149793,-4.412376818421263
-4.284509926829923,-4.4113353880020325
-4.284682520746612,-4.410293573316668
-4.2848528281896,-4.409251381979975
-4.285020859683635,-4.408208821001961
-4.285022256572705,-4.40818766755104
-4.285183006309965,-4.40716534081608
-4.285343915290106,-4.406121656877371
-4.285502539878157,-4.405077613158774
-4.2856588906375395,-4.404033228071504
-4.285812974733224,-4.4029885077537925
-4.285964797776972,-4.401943457776243
-4.286114364118123,-4.400898083518958
-4.28626167709391,-4.399852390226814
-4.286406739232584,-4.398806383040441
-4.28654955241711,-4.397760067019913
-4.286690118016871,-4.3967134471632905
-4.286828436993484,-4.395666528421109
-4.286964509985693,-4.394619315707679
-4.2870983373773965,-4.393571813909866
-4.28722991935207,-4.392524027893892
-4.2873592559362645,-4.391475962510587
-4.287486347034309,-4.390427622599432
-4.287611192455976,-4.389379012991656
-4.287733791938483,-4.388330138512594
-4.2878541451639975,-4.387281003983489
-4.287972251773507,-4.38623161422284
-4.288088111377831,-4.385181974047427
-4.288201723566319,-4.384132088273063
